BAG:cuziibr add 1xRada cấp 1 lydo: Lấy từ rương qua người at 03/14/2023 8:49 PM
BAG:cuziibr add 1xMảnh Quỷ đất lydo: Nhặt từ map at 03/14/2023 8:51 PM
BAG:cuziibr add 50xThỏi vàng lydo: Giftcode at 03/14/2023 8:52 PM
BAG:cuziibr add 10xSao pha lê lydo: Giftcode at 03/14/2023 8:52 PM
BAG:cuziibr add 10xSao pha lê lydo: Giftcode at 03/14/2023 8:52 PM
BAG:cuziibr add 10xSao pha lê lydo: Giftcode at 03/14/2023 8:52 PM
BAG:cuziibr add 1xCải trang Hit lydo: Giftcode at 03/14/2023 8:52 PM
BAG:cuziibr add 1xCải trang Chill cấp 2 lydo: Mua từ cửa hàng at 03/14/2023 8:53 PM
BAG:cuziibr add 15xĐổi đệ tử (old: 14) lydo: Mua từ cửa hàng at 03/14/2023 8:54 PM
BAG:cuziibr add 16xĐổi đệ tử (old: 15) lydo: Mua từ cửa hàng at 03/14/2023 8:54 PM
BAG:cuziibr add 17xĐổi đệ tử (old: 16) lydo: Mua từ cửa hàng at 03/14/2023 8:54 PM
BAG:cuziibr add 18xĐổi đệ tử (old: 17) lydo: Mua từ cửa hàng at 03/14/2023 8:54 PM
BAG:cuziibr add 19xĐổi đệ tử (old: 18) lydo: Mua từ cửa hàng at 03/14/2023 8:54 PM
BAG:cuziibr add 20xĐổi đệ tử (old: 19) lydo: Mua từ cửa hàng at 03/14/2023 8:54 PM
BAG:cuziibr add 21xĐổi đệ tử (old: 20) lydo: Mua từ cửa hàng at 03/14/2023 8:54 PM
BAG:cuziibr add 22xĐổi đệ tử (old: 21) lydo: Mua từ cửa hàng at 03/14/2023 8:54 PM
BAG:cuziibr add 23xĐổi đệ tử (old: 22) lydo: Mua từ cửa hàng at 03/14/2023 8:54 PM
BAG:cuziibr add 24xĐổi đệ tử (old: 23) lydo: Mua từ cửa hàng at 03/14/2023 8:54 PM
BAG:cuziibr add 25xĐổi đệ tử (old: 24) lydo: Mua từ cửa hàng at 03/14/2023 8:54 PM
BAG:cuziibr add 26xĐổi đệ tử (old: 25) lydo: Mua từ cửa hàng at 03/14/2023 8:54 PM
BAG:cuziibr add 27xĐổi đệ tử (old: 26) lydo: Mua từ cửa hàng at 03/14/2023 8:54 PM
BAG:cuziibr add 1xĐổi đệ tử lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 2xĐổi đệ tử (old: 1) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 3xĐổi đệ tử (old: 2) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 4xĐổi đệ tử (old: 3) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 5xĐổi đệ tử (old: 4) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 6xĐổi đệ tử (old: 5) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 7xĐổi đệ tử (old: 6) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 8xĐổi đệ tử (old: 7) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 9xĐổi đệ tử (old: 8) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 10xĐổi đệ tử (old: 9) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 11xĐổi đệ tử (old: 10) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 12xĐổi đệ tử (old: 11) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 13xĐổi đệ tử (old: 12) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 14xĐổi đệ tử (old: 13) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 15xĐổi đệ tử (old: 14) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 16xĐổi đệ tử (old: 15) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 17xĐổi đệ tử (old: 16) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 18xĐổi đệ tử (old: 17) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 19xĐổi đệ tử (old: 18) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 20xĐổi đệ tử (old: 19) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 21xĐổi đệ tử (old: 20) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 22xĐổi đệ tử (old: 21) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 23xĐổi đệ tử (old: 22) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 24xĐổi đệ tử (old: 23) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 25xĐổi đệ tử (old: 24) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 26xĐổi đệ tử (old: 25) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 27xĐổi đệ tử (old: 26) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 28xĐổi đệ tử (old: 27) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 29xĐổi đệ tử (old: 28) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 30xĐổi đệ tử (old: 29) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 31xĐổi đệ tử (old: 30) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 32xĐổi đệ tử (old: 31) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 33xĐổi đệ tử (old: 32) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 34xĐổi đệ tử (old: 33) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 35xĐổi đệ tử (old: 34) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 36xĐổi đệ tử (old: 35) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 37xĐổi đệ tử (old: 36) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 38xĐổi đệ tử (old: 37) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 39xĐổi đệ tử (old: 38) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 40xĐổi đệ tử (old: 39) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 41xĐổi đệ tử (old: 40) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 42xĐổi đệ tử (old: 41) lydo: Mua từ cửa hàng at 03/14/2023 8:58 PM
BAG:cuziibr add 43xĐổi đệ tử (old: 42) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 44xĐổi đệ tử (old: 43) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 45xĐổi đệ tử (old: 44) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 46xĐổi đệ tử (old: 45) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 47xĐổi đệ tử (old: 46) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 48xĐổi đệ tử (old: 47) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 49xĐổi đệ tử (old: 48) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 50xĐổi đệ tử (old: 49) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 51xĐổi đệ tử (old: 50) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 52xĐổi đệ tử (old: 51) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 53xĐổi đệ tử (old: 52) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 54xĐổi đệ tử (old: 53) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 55xĐổi đệ tử (old: 54) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 56xĐổi đệ tử (old: 55) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 57xĐổi đệ tử (old: 56) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 58xĐổi đệ tử (old: 57) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 59xĐổi đệ tử (old: 58) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 60xĐổi đệ tử (old: 59) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 60xĐổi đệ tử (old: 59) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 61xĐổi đệ tử (old: 60) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 62xĐổi đệ tử (old: 61) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 63xĐổi đệ tử (old: 62) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 64xĐổi đệ tử (old: 63) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 65xĐổi đệ tử (old: 64) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 66xĐổi đệ tử (old: 65) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 67xĐổi đệ tử (old: 66) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 67xĐổi đệ tử (old: 66) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 68xĐổi đệ tử (old: 67) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 69xĐổi đệ tử (old: 68) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 70xĐổi đệ tử (old: 69) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 71xĐổi đệ tử (old: 70) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 72xĐổi đệ tử (old: 71) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 73xĐổi đệ tử (old: 72) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 74xĐổi đệ tử (old: 73) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 75xĐổi đệ tử (old: 74) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 76xĐổi đệ tử (old: 75) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 77xĐổi đệ tử (old: 76) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 78xĐổi đệ tử (old: 77) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 78xĐổi đệ tử (old: 77) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 79xĐổi đệ tử (old: 78) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 80xĐổi đệ tử (old: 79) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 81xĐổi đệ tử (old: 80) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 82xĐổi đệ tử (old: 81) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 83xĐổi đệ tử (old: 82) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 84xĐổi đệ tử (old: 83) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 85xĐổi đệ tử (old: 84) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 86xĐổi đệ tử (old: 85) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 87xĐổi đệ tử (old: 86) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 87xĐổi đệ tử (old: 86) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 88xĐổi đệ tử (old: 87) lydo: Mua từ cửa hàng at 03/14/2023 8:59 PM
BAG:cuziibr add 89xĐổi đệ tử (old: 88) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 90xĐổi đệ tử (old: 89) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 91xĐổi đệ tử (old: 90) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 92xĐổi đệ tử (old: 91) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 93xĐổi đệ tử (old: 92) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 94xĐổi đệ tử (old: 93) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 95xĐổi đệ tử (old: 94) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 96xĐổi đệ tử (old: 95) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 97xĐổi đệ tử (old: 96) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 98xĐổi đệ tử (old: 97) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 99xĐổi đệ tử (old: 98) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 1xĐổi đệ tử lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 2xĐổi đệ tử (old: 1) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 3xĐổi đệ tử (old: 2) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 4xĐổi đệ tử (old: 3) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 5xĐổi đệ tử (old: 4) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 6xĐổi đệ tử (old: 5) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 7xĐổi đệ tử (old: 6) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 8xĐổi đệ tử (old: 7) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 9xĐổi đệ tử (old: 8) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 10xĐổi đệ tử (old: 9) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 11xĐổi đệ tử (old: 10) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 12xĐổi đệ tử (old: 11) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 13xĐổi đệ tử (old: 12) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 14xĐổi đệ tử (old: 13) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 15xĐổi đệ tử (old: 14) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 15xĐổi đệ tử (old: 14) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 16xĐổi đệ tử (old: 15) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 17xĐổi đệ tử (old: 16) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 18xĐổi đệ tử (old: 17) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 19xĐổi đệ tử (old: 18) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 20xĐổi đệ tử (old: 19) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 21xĐổi đệ tử (old: 20) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 22xĐổi đệ tử (old: 21) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 23xĐổi đệ tử (old: 22) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 24xĐổi đệ tử (old: 23) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 25xĐổi đệ tử (old: 24) lydo: Mua từ cửa hàng at 03/14/2023 9:00 PM
BAG:cuziibr add 1xĐổi đệ tử lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 2xĐổi đệ tử (old: 1) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 3xĐổi đệ tử (old: 2) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 4xĐổi đệ tử (old: 3) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 5xĐổi đệ tử (old: 4) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 6xĐổi đệ tử (old: 5) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 7xĐổi đệ tử (old: 6) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 8xĐổi đệ tử (old: 7) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 9xĐổi đệ tử (old: 8) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 10xĐổi đệ tử (old: 9) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 11xĐổi đệ tử (old: 10) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 12xĐổi đệ tử (old: 11) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 13xĐổi đệ tử (old: 12) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 14xĐổi đệ tử (old: 13) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 15xĐổi đệ tử (old: 14) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 16xĐổi đệ tử (old: 15) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 17xĐổi đệ tử (old: 16) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 18xĐổi đệ tử (old: 17) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 19xĐổi đệ tử (old: 18) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 20xĐổi đệ tử (old: 19) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 21xĐổi đệ tử (old: 20) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 22xĐổi đệ tử (old: 21) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 23xĐổi đệ tử (old: 22) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 24xĐổi đệ tử (old: 23) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 25xĐổi đệ tử (old: 24) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 26xĐổi đệ tử (old: 25) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 27xĐổi đệ tử (old: 26) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 28xĐổi đệ tử (old: 27) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 29xĐổi đệ tử (old: 28) lydo: Mua từ cửa hàng at 03/14/2023 9:03 PM
BAG:cuziibr add 30xĐổi đệ tử (old: 29) lydo: Mua từ cửa hàng at 03/14/2023 9:04 PM
BAG:cuziibr add 31xĐổi đệ tử (old: 30) lydo: Mua từ cửa hàng at 03/14/2023 9:04 PM
BAG:cuziibr add 32xĐổi đệ tử (old: 31) lydo: Mua từ cửa hàng at 03/14/2023 9:04 PM
BAG:cuziibr add 33xĐổi đệ tử (old: 32) lydo: Mua từ cửa hàng at 03/14/2023 9:04 PM
BAG:cuziibr add 34xĐổi đệ tử (old: 33) lydo: Mua từ cửa hàng at 03/14/2023 9:04 PM
BAG:cuziibr add 35xĐổi đệ tử (old: 34) lydo: Mua từ cửa hàng at 03/14/2023 9:04 PM
BAG:cuziibr add 36xĐổi đệ tử (old: 35) lydo: Mua từ cửa hàng at 03/14/2023 9:04 PM
BAG:cuziibr add 37xĐổi đệ tử (old: 36) lydo: Mua từ cửa hàng at 03/14/2023 9:04 PM
BAG:cuziibr add 38xĐổi đệ tử (old: 37) lydo: Mua từ cửa hàng at 03/14/2023 9:04 PM
BAG:cuziibr add 39xĐổi đệ tử (old: 38) lydo: Mua từ cửa hàng at 03/14/2023 9:04 PM
BAG:cuziibr add 40xĐổi đệ tử (old: 39) lydo: Mua từ cửa hàng at 03/14/2023 9:04 PM
BAG:cuziibr add 1xNâng cấp kỹ năng 1 đệ tử lydo: Mua từ cửa hàng at 03/14/2023 9:07 PM
BAG:cuziibr add 2xNâng cấp kỹ năng 1 đệ tử (old: 1) lydo: Mua từ cửa hàng at 03/14/2023 9:07 PM
BAG:cuziibr add 3xNâng cấp kỹ năng 1 đệ tử (old: 2) lydo: Mua từ cửa hàng at 03/14/2023 9:07 PM
BAG:cuziibr add 4xNâng cấp kỹ năng 1 đệ tử (old: 3) lydo: Mua từ cửa hàng at 03/14/2023 9:07 PM
BAG:cuziibr add 5xNâng cấp kỹ năng 1 đệ tử (old: 4) lydo: Mua từ cửa hàng at 03/14/2023 9:07 PM
BAG:cuziibr add 6xNâng cấp kỹ năng 1 đệ tử (old: 5) lydo: Mua từ cửa hàng at 03/14/2023 9:07 PM
BAG:cuziibr add 1xĐá Titan lydo: Nhặt từ map at 03/14/2023 9:08 PM
BAG:cuziibr add 10xĐậu thần cấp 10 lydo: Thu hoạch đậu at 03/14/2023 9:10 PM
BAG:cuziibr add 30xĐậu thần cấp 10 (old: 10) lydo: Lấy từ rương qua người at 03/14/2023 9:10 PM
BAG:cuziibr add 50xĐậu thần cấp 10 (old: 30) lydo: Lấy từ rương qua người at 03/14/2023 9:11 PM
BAG:cuziibr add 70xĐậu thần cấp 10 (old: 50) lydo: Lấy từ rương qua người at 03/14/2023 9:11 PM
BAG:cuziibr add 73xĐậu thần cấp 10 (old: 70) lydo: Lấy từ rương qua người at 03/14/2023 9:11 PM
BAG:cuziibr add 93xĐậu thần cấp 10 (old: 73) lydo: Lấy từ rương qua người at 03/14/2023 9:11 PM
BAG:cuziibr add 1xMảnh Thằn lằn bay lydo: Nhặt từ map at 03/14/2023 9:14 PM
BAG:cuziibr add 2xMảnh Thằn lằn bay (old: 1) lydo: Nhặt từ map at 03/14/2023 9:14 PM
BAG:cuziibr add 1xĐá lục bảo lydo: Nhặt từ map at 03/14/2023 9:14 PM
BAG:cuziibr add 10xCuồng nộ lydo: Giftcode at 03/14/2023 9:14 PM
BAG:cuziibr add 10xBổ huyết lydo: Giftcode at 03/14/2023 9:14 PM
BAG:cuziibr add 10xBổ khí lydo: Giftcode at 03/14/2023 9:14 PM
BAG:cuziibr add 10xGiáp Xên bọ hung lydo: Giftcode at 03/14/2023 9:14 PM
BAG:cuziibr add 1xĐá lục bảo lydo: Nhặt từ map at 03/14/2023 9:21 PM
BAG:cuziibr add 1xĐá Saphia lydo: Nhặt từ map at 03/14/2023 9:25 PM
BAG:cuziibr add 1xNgọc Rồng 6 sao lydo: Nhặt từ map at 03/14/2023 9:26 PM
BAG:cuziibr add 150xThỏi vàng (old: 50) lydo: Giftcode at 03/14/2023 9:28 PM
BAG:cuziibr add 1000xPháo hoa lydo: Giftcode at 03/14/2023 9:28 PM
BAG:cuziibr add 2xĐá lục bảo (old: 1) lydo: Nhặt từ map at 03/14/2023 9:28 PM
BAG:cuziibr add 1xNgọc Rồng 4 sao lydo: HQT at 03/14/2023 9:29 PM
BAG:cuziibr add 1xNgọc Rồng 7 sao lydo: HQT at 03/14/2023 9:29 PM
BAG:cuziibr add 11xGiáp Xên bọ hung (old: 10) lydo: HQT at 03/14/2023 9:29 PM
BAG:cuziibr add 2xNgọc Rồng 4 sao (old: 1) lydo: HQT at 03/14/2023 9:29 PM
